strategy,game_id,round,player_id,prompt_preview,raw_reply,decision
random,0,7,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.40,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.40,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,7,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.60,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.60,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.60,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.80,0.80,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.70,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,8,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.50,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.60,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.80,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.60,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.40,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,14,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.80,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,18,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,15,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,19,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,20,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,21,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,25,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.60,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,26,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,27,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.60,0.70,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,28,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.80,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,29,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,30,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,31,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,32,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,22,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,33,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,24,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.80,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,36,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,37,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.70,0.70,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,38,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,39,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.40,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,40,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.60,0.80,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,41,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.70,0.40,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,34,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,42,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.80,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,43,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.40,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,35,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,46,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.80,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,23,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,44,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,47,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.60,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,45,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.80,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,48,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.80,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,9,49,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,0,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,1,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.50,0.50,0.50}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,2,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.60,0.60,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,6,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.40,0.80}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,3,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.60,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,7,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,4,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,8,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,5,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,9,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.60,0.50,0.70,0.40}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,10,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.80,0.70,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,11,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.40,0.50,0.50,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,12,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.50,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,16,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.70,0.80,0.70,0.60}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,17,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.70,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
random,0,10,13,"你在参加一场重复合作博弈游戏，上一轮，邻居中选择合作的有4人，他们的收益分别为{0.50,0.60,0.50,0.70}；选择背叛的有0人，他们的收益分别是{}",1,1
